brand,source,date,combined_text,cleaned_text,title,url,finbert_label,finbert_confidence,topic,topic_confidence,sentiment_score,weighted_sentiment,funding,discounts,technology,logistics,customer_complaints,expansion,competition,partnership,other,topic_concentration,external_trend_score,trend_score,trend_velocity,trend_acceleration,trend_sentiment_signal,final_trend_score
firstcry,BusinessLine,2026-03-23,"Dalal Street rout: Sensex, Nifty down 2.5% as banking, metal, realty stocks drag The decline mirrored a broader weakness in Asian equities, while the rupee slid to a record low amid escalating tensions in West Asia",dalal street rout sensex nifty banking metal realty stocks drag decline mirrored broader weakness asian equities rupee slid record low amid escalating tensions west asia,"Dalal Street rout: Sensex, Nifty down 2.5% as banking, metal, realty stocks drag",https://www.thehindubusinessline.com/markets/stock-markets/dalal-street-rout-sensex-nifty-down-25-as-banking-metal-realty-stocks-drag/article70774735.ece,negative,0.9632150530815125,other,0.8,-1,-0.9632150530815125,0,0,0,0,0,0,0,0,1,0.12694693423869846,0.2098772650048384,0.38011273741722107,-0.29773382345835364,-0.2992578248182932,0.28678170056659974,0.2779714539697915
flipkart,The Times of India,2026-03-23,"iPhone 16 models get big cash discount, special offers up to Rs 51,000 in latest sale The Apple iPhone 16 series is currently available at discounted prices on Flipkart, with the base model starting at ₹64,900 after a direct price cut. Buyers can further increase savings through exchange offers of up to ₹51,100 along with bank cashback and EMI…",iphone models get big cash discount special offers rs latest sale apple iphone series currently available discounted prices flipkart base model starting direct price cut buyers increase savings exchange offers along bank cashback emi,"iPhone 16 models get big cash discount, special offers up to Rs 51,000 in latest sale",https://economictimes.indiatimes.com/magazines/panache/iphone-16-models-get-big-cash-discount-special-offers-upto-rs-51000-in-latest-sale/articleshow/129751601.cms,neutral,0.4835352897644043,discounts,1.0,0,0.0,0,1,0,0,0,0,0,0,0,0.12694693423869846,0.5038422193371465,0.5,0.0,0.0,0.0,0.5023053316022879
flipkart,C-sharpcorner.com,2026-03-24,"What is Multi-Cloud and Why Do Companies Adopt It? Explore multi-cloud: a strategy using multiple cloud providers (AWS, Azure, Google Cloud) for improved performance, reduced downtime, and cost optimization. Learn its benefits and challenges.",multicloud companies adopt explore multicloud strategy using multiple cloud providers aws azure google cloud improved performance reduced downtime cost optimization learn benefits challenges,What is Multi-Cloud and Why Do Companies Adopt It?,https://www.c-sharpcorner.com/article/what-is-multi-cloud-and-why-do-companies-adopt-it/,positive,0.8541356325149536,technology,0.8,1,0.8541356325149536,0,0,1,0,0,0,0,0,0,0.0,0.4685118198104563,0.7135339081287384,0.2135339081287384,0.0,0.18238691968292997,0.5665206551377691
flipkart,The Times of India,2026-03-24,Apple Pay’s India entry dilemma; TCS hiring push Happy Tuesday! Apple Pay faces pricing challenges as it works to launch in India. This and more in today’s ETtech Morning Dispatch.,apple pays india entry dilemma tcs hiring push happy tuesday apple pay faces pricing challenges works launch india todays ettech morning dispatch,Apple Pay’s India entry dilemma; TCS hiring push,https://economictimes.indiatimes.com/tech/newsletters/morning-dispatch/apple-pays-india-entry-dilemma-tcs-hiring-push/articleshow/129765312.cms,neutral,0.8536346554756165,expansion,1.0,0,0.0,0,0,0,0,0,1,0,0,0,0.0,0.4685118198104563,0.6423559387524923,-0.0711779693762461,-0.2847118775049845,-0.0,0.5380494673872707
flipkart,The Times of India,2026-03-24,"A summer of worry for food delivery, quick commerce companies Food delivery and quick commerce platforms expect a surge in demand during summer and the IPL season, but rider availability remains uncertain. Demand for gig workers could rise 25%, while many return home for harvest and elections. Rising fuel prices, incent…",summer worry food delivery quick commerce companies food delivery quick commerce platforms expect surge demand summer ipl season rider availability remains uncertain demand gig workers could rise many return home harvest elections rising fuel prices incent,"A summer of worry for food delivery, quick commerce companies",https://economictimes.indiatimes.com/tech/technology/a-summer-of-worry-for-food-delivery-quick-commerce-companies/articleshow/129760831.cms,negative,0.8840080499649048,logistics,1.0,-1,-0.8840080499649048,0,0,0,1,0,0,0,0,0,0.0,0.4685118198104563,0.4950212637583415,-0.14733467499415082,-0.07615670561790472,0.13024503873379228,0.47911559738961035
flipkart,The Times of India,2026-03-24,"Food delivery startup Swish raises $38 million; valuation more than doubles Swish has raised $38 million led by UK-based Hara Global and Bain Capital Ventures, with participation from Accel and others. Hara Global and Accel are existing investors in Swish, which has also raised venture debt as a part of this round from Alteria Capita…",food delivery startup swish raises million valuation doubles swish raised million led ukbased hara global bain capital ventures participation accel others hara global accel existing investors swish also raised venture debt part round alteria capita,Food delivery startup Swish raises $38 million; valuation more than doubles,https://economictimes.indiatimes.com/tech/funding/food-delivery-startup-swish-raises-38-million-valuation-more-than-doubles/articleshow/129757920.cms,positive,0.5973979830741882,logistics,1.0,1,0.5973979830741882,0,0,0,1,0,0,0,0,0,0.0,0.4685118198104563,0.4522316555182139,-0.042789608240127563,0.10454506675402325,-0.02556242565918687,0.4619997540935593
flipkart,BusinessLine,2026-03-24,"Fortune Atta with Multigrains: AWL Agri Business bets on health-focused flour segment The product combines eight grains — soy, chana, wheat, maize, fenugreek, oats, barley and psyllium husk — and is positioned as high in protein, fibre and iron",fortune atta multigrains awl agri business bets healthfocused flour segment product combines eight grains soy chana wheat maize fenugreek oats barley psyllium husk positioned high protein fibre iron,Fortune Atta with Multigrains: AWL Agri Business bets on health-focused flour segment,https://www.thehindubusinessline.com/companies/fortune-atta-with-multigrains-awl-agri-business-bets-on-health-focused-flour-segment/article70779341.ece,neutral,0.8978133797645569,technology,1.0,0,0.0,0,0,1,0,0,0,0,0,0,0.0,0.4685118198104563,0.4522316555182139,0.0,0.042789608240127563,0.0,0.4619997540935593
flipkart,GSMArena.com,2026-03-25,"Redmi is bringing a Note 15 Special Edition to India next week Redmi has announced that it will launch a Special Edition variant of the Note 15 5G in India. While the company has yet to reveal any details about the device, it gave us a sneak peek at its design.

The handset is set to launch in India on April 2 and appear…",redmi bringing note special edition india next week redmi announced launch special edition variant note g india company yet reveal details device gave us sneak peek design handset set launch india april appear,Redmi is bringing a Note 15 Special Edition to India next week,https://www.gsmarena.com/redmi_is_bringing_a_note_15_special_edition_to_india_next_week-news-72091.php,neutral,0.8982349634170532,expansion,1.0,0,0.0,0,0,0,0,0,1,0,0,0,0.08327287650912074,0.436253628938261,0.5995663305123647,0.14733467499415082,0.14733467499415082,0.0,0.5015787095679025
h&m india,Federalreserve.gov,2026-03-23,"FEDS Note: China’s Trade Dominance and the Role of Industrial Policies François de Soyres, Ece Fisgin, Mike Liu, and Eva Van LeemputChina's trade surplus surged to a record $1.2 trillion in 2025, exceeding 6% of its GDP, marking a new milestone in its integration into, and dominance of, the global trading system. This developmen…",feds note chinas trade dominance role industrial policies franois de soyres ece fisgin mike liu eva van leemputchinas trade surplus surged record trillion exceeding gdp marking new milestone integration dominance global trading system developmen,FEDS Note: China’s Trade Dominance and the Role of Industrial Policies,https://www.federalreserve.gov/econres/notes/feds-notes/chinas-trade-dominance-and-the-role-of-industrial-policies-20260323.html,positive,0.6192577481269836,other,0.8,1,0.6192577481269836,0,0,0,0,0,0,0,0,1,0.12694693423869846,0.1138719538841401,0.8096288740634918,0.0,0.0,0.0,0.3921747219558808
h&m india,Foodguides.com,2026-03-23,"Plant-Based Diet for Acid Reflux: Natural Solutions and Benefits The Power of Plants: Managing Acid Reflux with a Plant-Based Diet Acid reflux has become increasingly more prevalent over the past few decades. One hypothesis for this connects the Western diet with acid reflux. In response to this, many acid reflux sufferers…",plantbased diet acid reflux natural solutions benefits power plants managing acid reflux plantbased diet acid reflux become increasingly prevalent past decades one hypothesis connects western diet acid reflux response many acid reflux sufferers,Plant-Based Diet for Acid Reflux: Natural Solutions and Benefits,https://foodguides.com/blogs/from-the-experts/plant-based-diet-for-acid-reflux-natural-solutions-and-benefits,neutral,0.8913571238517761,other,0.8,0,0.0,0,0,0,0,0,0,0,0,1,0.12694693423869846,0.1138719538841401,0.6548144370317459,-0.1548144370317459,0.0,-0.0,0.3302489471431824
h&m india,Plos.org,2026-03-23,"Transcriptional and functional characterization of terpene synthase genes of the aromatic plant Plectranthus hadiensis Plectranthus hadiensis (Lamiaceae) is recognized for its rich terpene content and potential applications in agriculture, medicine, and aromatherapy. Terpenes are major constituents of P. hadiensis essential oil, yet its terpene synthase (TPS) genes remain ins…",transcriptional functional characterization terpene synthase genes aromatic plant plectranthus hadiensis plectranthus hadiensis lamiaceae recognized rich terpene content potential applications agriculture medicine aromatherapy terpenes major constituents p hadiensis essential oil yet terpene synthase tps genes remain ins,Transcriptional and functional characterization of terpene synthase genes of the aromatic plant Plectranthus hadiensis,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0345772,neutral,0.8872467875480652,technology,1.0,0,0.0,0,0,1,0,0,0,0,0,0,0.12694693423869846,0.1138719538841401,0.6032096246878306,-0.05160481234391534,0.10320962468783057,-0.0,0.3096070222056163
h&m india,PR Newswire UK,2026-03-24,"India Solar Pump Market Set for Steady Expansion, Expected to Reach USD 248 Million by 2032 | MarkNtel Advisors NEW DELHI, March 24, 2026 /PRNewswire/ -- According to the in-depth market research report published by MarkNtel Advisors, the India Solar Pump Market is projected to grow at a CAGR of around 7.03% during 2026–2032. The market growth is primarily driven by in…",india solar pump market set steady expansion expected reach usd million markntel advisors new delhi march prnewswire according indepth market research report published markntel advisors india solar pump market projected grow cagr around market growth primarily driven,"India Solar Pump Market Set for Steady Expansion, Expected to Reach USD 248 Million by 2032 | MarkNtel Advisors",https://www.prnewswire.co.uk/news-releases/india-solar-pump-market-set-for-steady-expansion-expected-to-reach-usd-248-million-by-2032--markntel-advisors-302721810.html,positive,0.9421389102935792,expansion,1.0,1,0.9421389102935792,0,0,0,0,0,1,0,0,0,0.0,0.1180127522071997,0.6570231517155966,0.053813527027765984,0.10541833937168132,0.05069981771299352,0.33361691201055843
h&m india,Nature.com,2026-03-24,"Influence of salicylic acid on plant defense, growth and biochemical composition of Salix alba infected with Lymantria obfuscata in Kashmir Lymantria obfuscata poses a significant threat to Salix alba plantations in Kashmir, creating an urgent need for sustainable, non-chemical pest management strategies. The present study aimed to evaluate the efficacy of salicylic acid (SA) as a plant defense i…",influence salicylic acid plant defense growth biochemical composition salix alba infected lymantria obfuscata kashmir lymantria obfuscata poses significant threat salix alba plantations kashmir creating urgent need sustainable nonchemical pest management strategies present study aimed evaluate efficacy salicylic acid sa plant defense,"Influence of salicylic acid on plant defense, growth and biochemical composition of Salix alba infected with Lymantria obfuscata in Kashmir",https://www.nature.com/articles/s41598-026-42685-8,neutral,0.6847689151763916,technology,1.0,0,0.0,0,0,1,0,0,0,0,0,0,0.0,0.1180127522071997,0.6570231517155966,0.0,-0.053813527027765984,0.0,0.33361691201055843
h&m india,Music Ally,2026-03-24,"Hybe India announces auditions to find the next “global stars” The big news out of Hybe in India this week wasn’t about BTS breaking streaming records with Arirang—though it’s likely to debut atop Spotify’s Weekly Top Albums chart for the […]
The post is from Music Ally.",hybe india announces auditions find next global stars big news hybe india week wasnt bts breaking streaming records arirangthough likely debut atop spotifys weekly top albums chart post music ally,Hybe India announces auditions to find the next “global stars”,http://musically.com/2026/03/24/hybe-india-announces-auditions-to-find-the-next-global-stars/,neutral,0.8123583197593689,other,0.8,0,0.0,0,0,0,0,0,0,0,0,1,0.0,0.1180127522071997,0.6570231517155966,0.0,0.0,0.0,0.33361691201055843
h&m india,Plos.org,2026-03-24,"Rapid identification of Biomphalaria spp. and diagnosis of Schistosoma mansoni infestation using MALDI-TOF mass spectrometry Author summary This study investigates the use of Matrix-Assisted Laser Desorption/Ionisation Time-of-Flight mass spectrometry (MALDI-TOF MS) to identify Biomphalaria snails infected with the Schistosoma mansoni parasite, which causes schistosomiasis. Researc…",rapid identification biomphalaria spp diagnosis schistosoma mansoni infestation using malditof mass spectrometry author summary study investigates use matrixassisted laser desorptionionisation timeofflight mass spectrometry malditof ms identify biomphalaria snails infected schistosoma mansoni parasite causes schistosomiasis researc,Rapid identification of Biomphalaria spp. and diagnosis of Schistosoma mansoni infestation using MALDI-TOF mass spectrometry,https://journals.plos.org/plosntds/article?id=10.1371/journal.pntd.0013236,neutral,0.9217435121536256,technology,1.0,0,0.0,0,0,1,0,0,0,0,0,0,0.0,0.1180127522071997,0.5,-0.15702315171559655,-0.15702315171559655,-0.0,0.27080765132431983
h&m india,Plos.org,2026-03-24,"Formulation and in-vitro functional evaluation of a Bacillus-based multi-strain probiotic consortium relevant to protein-energy malnutrition Protein-energy malnutrition (PEM) remains a critical global health challenge, characterized by impaired nutrient absorption and chronic gut inflammation. While probiotics offer a potential therapeutic avenue, the efficacy of single-strain interventions is oft…",formulation invitro functional evaluation bacillusbased multistrain probiotic consortium relevant proteinenergy malnutrition proteinenergy malnutrition pem remains critical global health challenge characterized impaired nutrient absorption chronic gut inflammation probiotics offer potential therapeutic avenue efficacy singlestrain interventions oft,Formulation and in-vitro functional evaluation of a Bacillus-based multi-strain probiotic consortium relevant to protein-energy malnutrition,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0345821,neutral,0.6124140620231628,discounts,1.0,0,0.0,0,1,0,0,0,0,0,0,0,0.0,0.1180127522071997,0.5,0.0,0.15702315171559655,0.0,0.27080765132431983
h&m india,Plos.org,2026-03-24,"Ultrasound-triggered doxorubicin targeted delivery for liver cancer treatment: Reduced toxicity and improved efficacy Liver cancer, especially hepatocellular carcinoma (HCC), remains a major global health challenge, causing high mortality worldwide. Conventional chemotherapy often results in severe side effects due to its systemic distribution, which limits its effectiveness…",ultrasoundtriggered doxorubicin targeted delivery liver cancer treatment reduced toxicity improved efficacy liver cancer especially hepatocellular carcinoma hcc remains major global health challenge causing high mortality worldwide conventional chemotherapy often results severe side effects due systemic distribution limits effectiveness,Ultrasound-triggered doxorubicin targeted delivery for liver cancer treatment: Reduced toxicity and improved efficacy,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0345161,negative,0.5601972937583923,logistics,1.0,-1,-0.5601972937583923,0,0,0,1,0,0,0,0,0,0.0,0.1180127522071997,0.40663378437360126,-0.09336621562639874,-0.09336621562639874,0.0523035013223711,0.23346116507376033
h&m india,Plos.org,2026-03-24,"Risk assessment for cardiovascular adverse drug events in the ICU: Case study on COVID-19 patients The COVID-19 outbreak quickly became a pandemic. In Brazil, more than seven million cases were recorded in 2020. Most patients affected by the disease were admitted to intensive care units (ICU), requiring qualitative polypharmacy, increasing the risk of seri…",risk assessment cardiovascular adverse drug events icu case study covid patients covid outbreak quickly became pandemic brazil seven million cases recorded patients affected disease admitted intensive care units icu requiring qualitative polypharmacy increasing risk seri,Risk assessment for cardiovascular adverse drug events in the ICU: Case study on COVID-19 patients,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0345280,neutral,0.6552742719650269,other,0.8,0,0.0,0,0,0,0,0,0,0,0,1,0.0,0.1180127522071997,0.40663378437360126,0.0,0.09336621562639874,0.0,0.23346116507376033
h&m india,Nature.com,2026-03-25,Environmental impacts of metro rail construction in chennai on air quality noise pollution and urban sustainability Metro rail construction can introduce localized environmental disturbances during the development phase despite its long-term benefits for sustainable urban mobility. This study evaluates the air and noise pollution impacts of ongoing Chennai Metro Rail const…,environmental impacts metro rail construction chennai air quality noise pollution urban sustainability metro rail construction introduce localized environmental disturbances development phase despite longterm benefits sustainable urban mobility study evaluates air noise pollution impacts ongoing chennai metro rail const,Environmental impacts of metro rail construction in chennai on air quality noise pollution and urban sustainability,https://www.nature.com/articles/s41598-026-45731-7,neutral,0.9050490260124208,technology,1.0,0,0.0,0,0,1,0,0,0,0,0,0,0.08327287650912074,0.1221535505302593,0.40663378437360126,0.0,0.0,0.0,0.23594564406759608
h&m india,Nature.com,2026-03-25,"Estimation of surface PM2.5 over the Indo-Gangetic Basin using MERRA-2 reanalysis and machine learning Fine particulate matter (PM2.5) is a significant air pollutant in the Indo Gangetic Basin (IGB), where levels frequently exceed national and WHO air quality standards. Ground observations from 183 CPCB automatic stations, along with MERRA-2 reanalysis product…",estimation surface pm indogangetic basin using merra reanalysis machine learning fine particulate matter pm significant air pollutant indo gangetic basin igb levels frequently exceed national air quality standards ground observations cpcb automatic stations along merra reanalysis product,Estimation of surface PM2.5 over the Indo-Gangetic Basin using MERRA-2 reanalysis and machine learning,https://www.nature.com/articles/s41598-026-37934-9,neutral,0.8926078677177429,technology,1.0,0,0.0,0,0,1,0,0,0,0,0,0,0.08327287650912074,0.1221535505302593,0.5,0.09336621562639874,0.09336621562639874,0.0,0.2732921303181556
lenskart,The Times of India,2026-03-11,"Walmart-backed Flipkart to invite banks for IPO pitch in April Flipkart IPO: Flipkart is moving towards a public listing. Banks will be invited to pitch for work on its potential initial public offering as soon as next month. The e-commerce giant, backed by Walmart, is gauging investor appetite for a listing in Mumbai. A…",walmartbacked flipkart invite banks ipo pitch april flipkart ipo flipkart moving towards public listing banks invited pitch work potential initial public offering soon next month ecommerce giant backed walmart gauging investor appetite listing mumbai,Walmart-backed Flipkart to invite banks for IPO pitch in April,https://economictimes.indiatimes.com/markets/ipos/fpos/walmart-backed-flipkart-to-invite-banks-for-ipo-pitch-in-april/articleshow/129446240.cms,neutral,0.8371166586875916,discounts,1.0,0,0.0,0,1,0,0,0,0,0,0,0,0.19428543751613433,0.7227382516729975,0.5,0.0,0.0,0.0,0.6336429510037985
lenskart,Livemint,2026-03-12,"Private credit fuels founder buybacks ahead of public listings India’s private credit market has expanded rapidly, with a wave of domestic and global investment firms offering faster, more flexible capital than traditional lenders can provide to companies. Promoters are tapping these funds to shore up shareholding or all…",private credit fuels founder buybacks ahead public listings indias private credit market expanded rapidly wave domestic global investment firms offering faster flexible capital traditional lenders provide companies promoters tapping funds shore shareholding,Private credit fuels founder buybacks ahead of public listings,https://www.livemint.com/companies/promoters-tap-private-credit-firms-to-up-stake-prior-to-public-market-listing-11773123317062.html,positive,0.9136921167373656,discounts,1.0,1,0.9136921167373656,0,1,0,0,0,0,0,0,0,0.11533515880652717,0.7219701982705822,0.7284230291843414,0.22842302918434143,0.0,0.20870832104700196,0.7245513306360859
lenskart,The Times of India,2026-03-17,"Half of new-age listings fall below issue price amid market volatility New-age firms listed over the past year remain under pressure from US-Iran tensions and volatile markets, with many trading below issue price. In addition, PhonePe delaying its IPO may impact others. While a few stocks show gains, several continue to struggle…",half newage listings fall issue price amid market volatility newage firms listed past year remain pressure usiran tensions volatile markets many trading issue price addition phonepe delaying ipo may impact others stocks show gains several continue struggle,Half of new-age listings fall below issue price amid market volatility,https://economictimes.indiatimes.com/tech/technology/half-of-new-age-listings-fall-below-issue-price-amid-market-volatility/articleshow/129632337.cms,negative,0.9577869176864624,customer_complaints,1.0,-1,-0.9577869176864624,0,0,0,0,1,0,0,0,0,0.07797344891506157,0.7173618778560891,0.4926508665084839,-0.23577216267585754,-0.464195191860199,0.2258194929655808,0.627477473317047
lenskart,MediaNama.com,2026-03-25,"AI, Agents and the new frontiers of privacy AI is changing privacy in ways that are easy to miss, but hard to ignore once you see them.
The post AI, Agents and the new frontiers of privacy appeared first on MEDIANAMA.",ai agents new frontiers privacy ai changing privacy ways easy miss hard ignore see post ai agents new frontiers privacy appeared first medianama,"AI, Agents and the new frontiers of privacy",https://www.medianama.com/2026/03/223-ai-agents-privacy-new-frontiers/,neutral,0.9184272885322572,technology,1.0,0,0.0,0,0,1,0,0,0,0,0,0,0.08327287650912074,0.6282676831758893,0.4926508665084839,0.0,0.23577216267585754,0.0,0.5740209565089271
meesho,Lokmattimes.com,2026-03-19,"Google, Microsoft, Amazon Top Gen Z's Dream Employer List: Insights from 37,000+ Students in Unstop Talent Report 2026 - www.lokmattimes.com Google, Microsoft, Amazon Top Gen Z's Dream Employer List: Insights from 37,000+ Students in Unstop Talent Report 2026 - India PR Distribution New Delhi [India], March 19: The report highlights Gen Z's most desirable or ""dream"" companies across ... - Latest N…",google microsoft amazon top gen zs dream employer list insights students unstop talent report google microsoft amazon top gen zs dream employer list insights students unstop talent report india pr distribution new delhi india march report highlights gen zs desirable dream companies across latest n,"Google, Microsoft, Amazon Top Gen Z's Dream Employer List: Insights from 37,000+ Students in Unstop Talent Report 2026 - www.lokmattimes.com",https://www.lokmattimes.com/business/google-microsoft-amazon-top-gen-zs-dream-employer-list-insights-from-37000-students-in-unstop-talent-report-2026/,neutral,0.871484100818634,other,0.8,0,0.0,0,0,0,0,0,0,0,0,1,0.22608294010328447,0.5492066107314386,0.5,0.0,0.0,0.0,0.5295239664388631
meesho,The Times of India,2026-03-19,"Uni’s valuation slashed; Howard Morgan on AI, venture investing, more Happy Thursday! Fintech startup Uni is staring at a steep valuation cut as it looks to raise fresh capital amid regulatory headwinds. This and more in today’s ETtech Morning Dispatch.",unis valuation slashed howard morgan ai venture investing happy thursday fintech startup uni staring steep valuation cut looks raise fresh capital amid regulatory headwinds todays ettech morning dispatch,"Uni’s valuation slashed; Howard Morgan on AI, venture investing, more",https://economictimes.indiatimes.com/tech/newsletters/morning-dispatch/unis-valuation-slashed-howard-morgan-on-ai-venture-investing-more/articleshow/129668684.cms,positive,0.6039797067642212,funding,1.0,1,0.6039797067642212,1,0,0,0,0,0,0,0,0,0.22608294010328447,0.5492066107314386,0.6509949266910553,0.1509949266910553,0.0,0.09119787154574865,0.5899219371152853
meesho,The Times of India,2026-03-19,"Exclusive: AI boom due for correction, strongest firms will endure: First Round Capital cofounder Howard Morgan In venture investing there are two ways to make money—buy low and sell high, or buy high and sell higher. In a bubble, everybody thinks buy high, sell higher works forever. But that only works inside the bubble. As soon as the bubble bursts, you go back to ne…",exclusive ai boom due correction strongest firms endure first round capital cofounder howard morgan venture investing two ways make moneybuy low sell high buy high sell higher bubble everybody thinks buy high sell higher works forever works inside bubble soon bubble bursts go back ne,"Exclusive: AI boom due for correction, strongest firms will endure: First Round Capital cofounder Howard Morgan",https://economictimes.indiatimes.com/tech/artificial-intelligence/ai-boom-will-correct-but-strongest-companies-will-emerge-stronger-first-round-cofounder-howard-morgan/articleshow/129664235.cms,neutral,0.8572426438331604,funding,1.0,0,0.0,1,0,0,0,0,0,0,0,0,0.22608294010328447,0.5492066107314386,0.6006632844607035,-0.0503316422303518,-0.2013265689214071,-0.0,0.5697892802231446
meesho,The Times of India,2026-03-23,"Market rout drags down startup stocks; Lenskart, Ather, Bluestone among big losers New-age companies listed recently stayed under pressure as markets fell sharply on Monday. Sensex and Nifty dropped heavily amid geopolitical tensions, weak global cues, and a falling rupee. Most stocks declined, while few gained. Rising oil prices and foreig…",market rout drags startup stocks lenskart ather bluestone among big losers newage companies listed recently stayed pressure markets fell sharply monday sensex nifty dropped heavily amid geopolitical tensions weak global cues falling rupee stocks declined gained rising oil prices foreig,"Market rout drags down startup stocks; Lenskart, Ather, Bluestone among big losers",https://economictimes.indiatimes.com/tech/startups/market-rout-drags-down-startup-stocks-lenskart-ather-bluestone-among-big-losers/articleshow/129750620.cms,negative,0.9367853999137878,technology,1.0,-1,-0.9367853999137878,0,0,1,0,0,0,0,0,0,0.12694693423869846,0.4349208420243184,0.4445323844750722,-0.1561308999856313,-0.10579925775527949,0.14626114758193923,0.43876545900461994
meesho,The Times of India,2026-03-24,"Meesho launches Gen-AI voice agent Vaani targeting tier-II, III users The company said over 1.5 million users have already interacted with the assistant within a month of launch, with those using it showing a 22% higher conversion rate and lower returns and cancellations.",meesho launches genai voice agent vaani targeting tierii iii users company said million users already interacted assistant within month launch using showing higher conversion rate lower returns cancellations,"Meesho launches Gen-AI voice agent Vaani targeting tier-II, III users",https://economictimes.indiatimes.com/tech/startups/meesho-launches-gen-ai-voice-agent-vaani-targeting-tier-ii-iii-users/articleshow/129771447.cms,positive,0.626385509967804,expansion,1.0,1,0.626385509967804,0,0,0,0,0,1,0,0,0,0.0,0.4158732139064651,0.4482666850090027,0.003734300533930479,0.15986520051956177,0.0023391117443190856,0.42883060234748016
meesho,BusinessLine,2026-03-24,"Meesho bets on AI voice assistant ‘Vaani’ to onboard next 500 million users The company is targeting a segment it believes remains largely underserved by digital commerce — users who are not defined by age or geography, but by their limited comfort with technology.",meesho bets ai voice assistant vaani onboard next million users company targeting segment believes remains largely underserved digital commerce users defined age geography limited comfort technology,Meesho bets on AI voice assistant ‘Vaani’ to onboard next 500 million users,https://www.thehindubusinessline.com/companies/meesho-bets-on-ai-voice-assistant-vaani-to-onboard-next-500-million-users/article70780132.ece,neutral,0.8601492643356323,technology,1.0,0,0.0,0,0,1,0,0,0,0,0,0,0.0,0.4158732139064651,0.4482666850090027,0.0,-0.003734300533930479,0.0,0.42883060234748016
meesho,BusinessLine,2026-03-24,"Meesho launches Gen-AI voice shopping assistant ‘Vaani’ to tap estimated 500 million potential users E-commerce platform Meesho on Tuesday announced the launch of 'Vaani', a generative AI-powered conversational voice shopping assistant, as it looks to target what it estimates to be a market of 500 million potential users who currently do not shop online.",meesho launches genai voice shopping assistant vaani tap estimated million potential users ecommerce platform meesho tuesday announced launch vaani generative aipowered conversational voice shopping assistant looks target estimates market million potential users currently shop online,Meesho launches Gen-AI voice shopping assistant ‘Vaani’ to tap estimated 500 million potential users,https://www.thehindubusinessline.com/companies/meesho-launches-gen-ai-voice-shopping-assistant-vaani-to-tap-estimated-500-million-potential-users/article70778928.ece,neutral,0.7979125380516052,expansion,1.0,0,0.0,0,0,0,0,0,1,0,0,0,0.0,0.4158732139064651,0.604397584994634,0.15613089998563134,0.15613089998563134,0.0,0.49128296234173263
meesho,Livemint,2026-03-25,"Prosus sees long runway in India portfolio Through 2025, Prosus deployed $675 million in companies such as Urban Company, PayU, Rapido, Ixigo, Wiom, Deccan AI, CodeKarma and Arivihan.",prosus sees long runway india portfolio prosus deployed million companies urban company payu rapido ixigo wiom deccan ai codekarma arivihan,Prosus sees long runway in India portfolio,https://www.livemint.com/companies/start-ups/prosus-india-investments-startup-investments-india-urban-company-payu-rapido-11774324102149.html,neutral,0.9039531350135804,technology,1.0,0,0.0,0,0,1,0,0,0,0,0,0,0.08327287650912074,0.3968255857886117,0.5,-0.10439758499463403,-0.2605284849802654,-0.0,0.438095351473167
myntra,GlobeNewswire,2026-03-11,"Gift Card Business and Investment Intelligence Report 2026: Market to Reach $865 Billion by 2030 - KPIs on Market Size, Retail & Corporate Spend, Competitive Landscape, and Consumer Demographics Key opportunities in the global gift card market include the integration of gift cards into digital wallets and payment platforms, the shift toward programmable spend tools for corporate and B2B gifting, the consolidation into closed-loop ecosystem strategies…",gift card business investment intelligence report market reach billion kpis market size retail corporate spend competitive landscape consumer demographics key opportunities global gift card market include integration gift cards digital wallets payment platforms shift toward programmable spend tools corporate bb gifting consolidation closedloop ecosystem strategies,"Gift Card Business and Investment Intelligence Report 2026: Market to Reach $865 Billion by 2030 - KPIs on Market Size, Retail & Corporate Spend, Competitive Landscape, and Consumer Demographics",https://www.globenewswire.com/news-release/2026/03/11/3253987/28124/en/Gift-Card-Business-and-Investment-Intelligence-Report-2026-Market-to-Reach-865-Billion-by-2030-KPIs-on-Market-Size-Retail-Corporate-Spend-Competitive-Landscape-and-Consumer-Demogra.html,neutral,0.8698341250419617,funding,1.0,0,0.0,1,0,0,0,0,0,0,0,0,0.19428543751613433,0.7878772530639333,0.5,0.0,0.0,0.0,0.6727263518383599
